reviewId,userName,content,score
gp:AOqpTOH0GE_HUCZ6YXB2hgiHQi4225o2_vfh0MIr8lk76IerIshjaRAaSYQI_wdyYEK_aoYrtGs83bi_4i4HNpE,Bob Snyder,Can't log in!,1
gp:AOqpTOE60fEU3iN6vPCiNxDqwnGbW_M_vLl0T5FywcA48LZ47nOf1G8FQ4GOfK-BNquEEwNxbkkqLLgm_Kq_Z0o,Virginia Estes,The app doesn't work. It would not let me login.,1
gp:AOqpTOFZKJDdBDPFGueoKjZWSGObb_8NMmZE96icRLQWS1LIaVAccQm3j8NP1KOx8cAjsxKAbRPLTLKTD5Pn2Mg,Theresa Steingard,Unable to log in.,2
gp:AOqpTOEpj_gOXijAS5-D1rIwgYh2DsRy4_UFc6fAPQAL1QRK_iBZw3paba8WwXTpBLGKw_OCR9E4FplRsWCdpsg,Patty Licious,Had to sign up for alerts again.. may b the issue everyone is having. Works great for me!,5
gp:AOqpTOF-0_TvNtJT7WrOKSPQTgINqZBD-NaKMgQipZWj9SNdw_6Ui6QaHhR-8KEF1pshbgQPmDtGUsf_huTK0A8,Shawna Drewer,have no clue what it is and it was added to my phone. No thank you!,1
gp:AOqpTOFFYou0-34z2nvFdsWVg4g4f9u8wi1LpassurTyZ_c8vBKQKoWuz8B9feYxp8ZGcDdL0aF-L94VvgUe84s,Josh,"If you're having difficulty logging in, it may be due to the fact that the username is case sensitive which is something that the Web app enforces for example username jenny230 would be corrected to Jenny230 when you created the login. If your username doesn't match this string literal and you type in jenny230 you will be unable to login. Make sure you have the correct case. This should probably be called out on the login splash page",3
gp:AOqpTOHYaLXWYnE8m8Il8oCFTvoDoCIyCjyUXscURawRtVNdd_j3GDspsvCcLLB5sIfo19680A-K5R_vu4jQ-nQ,Amanda Massey,Had it on my phone and never got that warning touch down 20 miles away being a stay at home mom of a toddler and an infant on a third story it would had been nice to get tue alert for preparation....infact i have recieved a total of zero reports,1
gp:AOqpTOEy5tSLUMOFbpzusvZtXgpNJP__eUGnQH05baK3bTtOUE0QV0j5nJ4KfJScsmfrxmhUKm9ffIZLnj-e0lE,Dave Metz,Won't let me sign in.,2
gp:AOqpTOGWgCxjxaMFnkPl6X9MRYULtoOK1qhPLI3J5DZqSBoXMdKyhC4Ipp8aMNDwOIb1Rz41DwaR0O2jJwpU7j8,Megan Wyatt,tried to download bit gave me an error.,1
gp:AOqpTOHMYLhHdE6YDsHua1jz__3sRIF1eslZfL3KKoOsW4O-ZPbU7LTWTP-WO5BYed876ptELYc6OVpOxGVrl0M,Christine Alfieri,Won't let me in,1
gp:AOqpTOFwDiM3QP16XLJQeNk-KAZtGFuvj_wTYfppLEbNiiz-A1Mc8ofW1eFtUkKjglP-ILDyaoKv1FaFp8j9jQ0,I P,"This app used to work fine. Then I upgraded to android lollipop. Now all I get is ""service unavailable. "" HELP",1
gp:AOqpTOG7gR6mWIz-Q71zjXMzUxTrHNRaJ3iT1IVkZwg-CptALPergVcU1DkNHFnlDO7D3KxzrxoOZeF45JKltJ8,Lara Allison,"I can't log in. After I put in my username and password, it says, ""Service unavailable.""  So frustrating!",1
gp:AOqpTOE4s4gg5XHzyBi4H55SFjYk-1PwrW_pVq7JqXVTmXPuqgneOaELQjbE5h5gmglcVF3YFsmCmePyJDWsfMU,Mike Lewis,For the past couple of weeks it is constantly 'Service Unavailable.',1
gp:AOqpTOGCNidwksG5hm-UBDad9KEIWnx_Lu_hwrcLl0_LpOstMShT9xTYx4fgfiow93GSM9lxtJsB1AL3sF9z404,Casey S.,User interface is hamfisted. Posts take up way too much screen real estate and there should be a way to mass delete stuff you have not read.,2
gp:AOqpTOEpzibwjA1zLRozdqe-ZAadZSDx8JvoIAtl0nwdfLyKZQETd2BRS5JNOzRpZ3z8Hq9_V4bE20NXjTUjJ90,Vance Wadleigh,Recognize me and allow me to register,1
gp:AOqpTOFIE7v1FhdTmIXxLISTmSx4WiPqvSlLkUJjqNPylW-EKm8wJw-bTLrPPEEKVyomKmY5u0wj96U5jKMtfT4,Gwen Jones,Difficult to sign up,1
gp:AOqpTOHZjEycygo3MPlXZX4gBCm-I9d-nGNVsdecK55FX9TlrVLm4JqE0jtFpuN9YGGQd91RANkIr9xr97jCQOE,Glen Thompson,Downloaded the app 3 times.  Takes you to the sign in page but never let's you create a user to sign in on,1
gp:AOqpTOFB00noJKBELibzb2Q79RDCYCc-PqWwgApvTmNi8YSJ0iyDNVVcVttzR0NsAbi5Hp-qcF7NjdKPi15vVY4,shel bernstein,Alerts,3
gp:AOqpTOFvUSE01-LIX1oxCVx3J1uhAa5ZoprWRc5qy_ufcPAq23td06C15hxh3IYkteoMIfdNCRXK-PZaqlXpaBE,TOMAS ANIPUSA,"Try making them less repetitive. ..with emails,  $ MS,....and everything else",4
gp:AOqpTOEv2y70IpNTGTWYQa0yf3EdiO43k7jcv_J8av-YqUK1D9FoDeeKoTv7U5YzJF-h9L57yzJuIbWLhGgC4_Y,A Google user,"Once I closed the app, I couldn't get back into it. When I start ""Member"", I'm prompted for a user name and password; but when I enter my user name and password, it tells me that the account already exists.",1
gp:AOqpTOGCcjjfG8I4Q4mn-lBcs9Vx2q2X_G226U_yUfRTaQ1hjnnG2oQNaCtoJQJ2H1xyG1sRggAJF-P0xuraNDI,Tracy Maguire,Won't let me in no matter what I put in! To frustrated to go on!,1
gp:AOqpTOEJlLUeJt4PybaEkd9pyhOg-CYDwzD6edOWsjtc1KUjdZSbbERwPGPHpfFxi5NbYkGr05dA0jz7iwvhRSs,Brian DeWyngaert Jr,"For an alerts, I am not sure why you would need access to my files; thanks for snooping. Further there is no registration ability like the website, which is supposed to exist. Finally, the app refuses to log me in even though I can do so via the website.  I am removing the app until you fix the permissions and login stuff.",1
gp:AOqpTOFZ_UhBGkamImfYFDLkl6fXFHiYNWeHPJH_d-HKmJ8UcH9p8JvB69z_AqXkEdgBk--8Vl9rks4Mmg3QosA,Sharon Lake,Would not recognize username or password,1
gp:AOqpTOGAHZNnaFNhDQrxHxYEF29qDNRbQ0AYDioe5zxJQTSJ1xLpPUGeq8vuPTRRDuDIIrPtWefehgD9np9x4H0,Kenny Tee,Can't login to app,1
gp:AOqpTOFQhoWyB5SFf7MHBQhrR-DoQCZ1f4plc-InI1M2ayqK_0oGwVy3QA0zSZeo66bFZcYg6V7Lf2W-SqUyjGc,A Google user,Won't let me put in a user name or password.,1
gp:AOqpTOEOk_ID6SNCkzv61C_H4ETMKHCVD-HUExwPv69gNGg3D6BK99F83gitzRYg-SvLZBnP3fEovNC7AtPQVbw,A Google user,I can't log in and I've tried everything!,1
gp:AOqpTOEI0dfdDYciMAa2k5KpIGLguNibBRCYSAJXI8q_nUYchfYgEeSQb3KpZixWVFhPkn2GSYmCo3ymKSddfmk,Felix Chen,Sucks,1
gp:AOqpTOEWoH2DbEpzvx9Vkn_XNJr8vipblStzIt9lOA3JFK-OrNQnaCQwoYt8QaDqA9loRVTL4xutuWJcsjZKbzQ,Anthony Shockley,Love getting my notices...but can you please place an option in he app for multiple deletions of the notices?!  I don't like having to somewhat read each notice and get rid of them individually.  Thanks!,3
gp:AOqpTOHEhuLQ7vL5MmhYAHNvrDQt4o-UeZROcn76Q5MjkSfFk5uEPdh4AzyLiLpmCIs_q3jFxl1jGYGvK1cEbBI,James Walmsley,Inclement weather in N. Va. has a lot of people attempting to load this app today...the server can't handle the volume and crashed. Those data base admin should be working hard...,1
gp:AOqpTOGYKQo3IsqlvT6xltOnz7Gn1aTh06Vg3lwfSDpF0CslIF6QYcNaVIVPoQHH5US1vcua_b4Bap6sRgY299Q,Stan Beall,Cannot log in,1
gp:AOqpTOEItwys7JxrcfrJWHpPHSuF95nS2R0Csd0CQtosE7ImgIIdK0BpeY-1SF6bTx2Q9SLp4n5BVOINWI_NdpE,A Google user,"Very useful to get info from the city. But text messaging may be a better delivery choice than an app. Also as others pointed out, the confirmation dialog is really annoying. Please consider disabling it or having an option to enable auto confirm.",3
gp:AOqpTOHzySnEBgoYRVq37swiTVu-NRSBSB6ZVTrwJpoIq9DzH9Oxew0OMjjk2M3_sFoVTOk-0iu2NO7eri7yWMc,Rosa Gregory,This app. Worked straight away on my android..::)),5
gp:AOqpTOGn5LaLKXrlq0SPVCbETVAF6MekHU3jEuf7FLPsPcuHs14sEwobIRE0PWu0rtOP-hLXbA3-f9rnJM6cgp0,Dana Zakula,I get alerts when necessary; don't believe any have been missed. I LOVE the old alert site/app; I believe this one is just as good!,5
gp:AOqpTOFpAgb-3DBudjmHvnY2D80w0MnnHGxDKC5rPcofy0n0FccqmT_gelNu73Zw_PJqdNZsEuCcd7bb0X6fdyY,Jonathan Bell,"Pasting into password field not possible, so I can't enter complex password from a password manager.",1
gp:AOqpTOFW01A0EknD6o5_KZxz48U-BkwSfGh7aUoCFoKrfNY4AaONUIP-HzWtwSWdfQkBOyCiT-xK2vNQZn08Rt0,George Delaney,Love it,5
gp:AOqpTOGUF9aIe--WIB0ndkfUbYHHG4hALmeeSmtrL8t6wK5JDvEDIkKQrKog2z0bNX_qPIYtyLnL_uDCCOHLkMw,Carole Harris,"After many attempts, I can't register and sign in.",1
gp:AOqpTOG4PI8a2HeD7aXoq1ywZ2-oD_oJwYvJjfxvS0WNtf79xVzhaGjGarVxM6AezWDI4VLcNnFSWLALnvv2BdU,Eddymie Wooten,Doesn't work...uninstall,1
gp:AOqpTOHo8fr7NxnH5gv3Dv2VUjujN54bxyHb8hHZ4bYt7zTyiHuQtkACTiSJOJBpz81ep7VlG4kOC8OzlYxfIMI,Loydell Jones,Notifications of emergency situations,4
gp:AOqpTOHJxTuTXsylXEkUfiMqG9hoIGdIZbJZThs99TpaEARl9VnXnUw9qvc_QDs-YfzaevrtEwXETeC952rzt5Q,A Google user,"Great app, but having to confirm/cancel for every single message will get very old. Please disable or at least create an option to turn off function. Otherwise, I'd rate a 4 or 5. If confirm/cancel remains, I will just uninstall.",2
gp:AOqpTOF3i1Nu7_odDaA1zdKKNs8uKxSe4EqvLO7YHhibxCpuWbHVqhBy2ng2AoTvLG4mCHX7L06yYndaZBhB2ZM,Shana Q,Can't login. Signed up over 2yrs ago and don't remeber login info.,1
gp:AOqpTOFEVpHZmcU5pT9tDwvUOK_rTgxbn0SfVsQxJWuuWIQ5OkcHDy9NlCg22GnzZi3Au-3J38dl7zHdhTtJkOs,Trip Rice,"Similar to a previous rater, can't create an account and log in. If this is how Fairfax County VA wants to send us critical information,  then they need to get another vendor.",1
gp:AOqpTOHysl3faMXmxCwY0sXUYuOUrmIhp7ExeaZJUkyM16OVfUoFCO8FLQj51la7BUKK_snwEEdOb6PdiItlr6E,Bobbie McNairy,Retired teacher,4
gp:AOqpTOEHKll91wZaRBmF86mZr504ndWaQGtSeKh6_byvmfttPj7GAGndjWyMBigVcZ8gT773wVtQBhb4CZMGMtk,Bill Dadmun,Cannot log in.   All sorts of variations used for name and password.   No luck.,1
gp:AOqpTOEcSBj0TwM9VaejrrSO4uU6G0WJ7R2QRqn0K4Z93uswYU6k4V9ijOesMCqTTPJwE14vvk-M6fGh2crtlEk,Phil Goodman,Amazing! It's almost like being at work but I still haven't figured out how to win the game.,5
gp:AOqpTOEiyBnElUdvO3kBYIgFJEZs1Yn3BGhf7lIG8EtYJ82wxpZiiShgoi76IhLEwaCA98d3fefB4B4dZTvg4NA,FRANCESCO PISTORIO,Always great information..,5
gp:AOqpTOF368DmjNBQgiSRmfXtqIuVso6RXV1Nu-MLPjZpMFcIH_cn1vJNsNtFKTT3BewrPJivLiSRKo9aJ8q3_Vs,Kathy Byers,I have thing s to do i need time,4
gp:AOqpTOES_EPM4U0M-xwArX_PJ0xLUgsYGDm9OxUDajWIWlLMEQby29X9NaO5FhwEBYgXW7OcD2o7UvVa-qt1m0Y,A Google user,"Even after at least 15 tries and changing my pw, it would nor accept it. I give up on the Ever bridge programs for now. How do you contact them?",1
gp:AOqpTOGiaMdikmoQq8agxq2uULRvRE45R4VhJR3ZuNXbRclJziJvg3-zLujygknRN91y_n9pcoat9QvovMwDwJQ,Garner Marshall,Now I won't miss any more work related text.,4
gp:AOqpTOHGh8cIildOoQDE1QDLzGAMO3qZmRtnS34JAju2kLEx9ynUyIYXVbIdf9AL8m5BVewBhnDcpQCunrVqexY,David Gore,How do I change alert settings on this app?,2
gp:AOqpTOGK52pE8RGt56IzOgGYiWVRb2W3HqkK0VX1jw482eRiWAJA2HeWkBcxPpkpaDeoYOcoNKQ8bSqs_AlDaDM,P. McFry,,5
gp:AOqpTOGm2n26Rv4QihSGJso_-AGvh4hSLBoV0hpG2IDA6Se1DYVvL3_jVc6jeCYqgFqqthggIsjxVsh5uJjIqww,Evan Wilder,I just installed the new version from the Play Store and it opens. In previous versions the app crashed immediately. Great.,3
gp:AOqpTOHQBb_ITZGTq3mg7m-MEfeGDzRPA1eFHKnRMS-VVuVTx_jewMc8_nMtpXiUfaYKUDs2E0em6TbyWe7KkZI,owen delaney,Won't load on Nexus 5 running KitKat.,1
gp:AOqpTOHIbwfqTI1CPsFPkClTbtpVq5A7wFNGbhBk3imdEjwCeh3H2ELjo3GzS4N8u6p9yTRis2FA-e4aKcRIGe4,Debby Gray,Looks like a good app & I would like to use. The app is >16 Mb once installed with no option to move to SD. I have a lot of other necessary apps and have to be judicious re main memory use. Would love to see this obstacle removed in a future update.,2
lg:AOqpTOFgZSW2t16bSjyPhOuRWFrwn7tybO3bhuuDQlbzW-6ru_SaZV78pGk7gYg9TB132yCuFQsUm9czfTYoCbQ,A Google user,My company recently sent a notification to our employees based on their specific proximity to an emergency. I had no idea the system could do that. No doubt it is a life saver. I am amazed and give it a solid 5 star rating.,5
